Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1982","1982","gigagrams","7372.9229","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1983","1983","gigagrams","7662.9947","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1984","1984","gigagrams","7914.8152","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1985","1985","gigagrams","8115.6341","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1986","1986","gigagrams","8357.8919","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1987","1987","gigagrams","8131.5721","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1988","1988","gigagrams","8167.3785","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1989","1989","gigagrams","8355.9092","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1990","1990","gigagrams","8680.101","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1991","1991","gigagrams","8420.7259","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1992","1992","gigagrams","8679.8396","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1993","1993","gigagrams","8950.7858","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1994","1994","gigagrams","9543.6797","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1995","1995","gigagrams","10050.5084","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1996","1996","gigagrams","10264.0777","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1997","1997","gigagrams","10764.5312","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1998","1998","gigagrams","11051.4154","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","1999","1999","gigagrams","10703.5173","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2000","2000","gigagrams","10638.5763","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2001","2001","gigagrams","11335.1119","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2002","2002","gigagrams","11943.9439","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2003","2003","gigagrams","12521.3461","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2004","2004","gigagrams","13079.7469","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2005","2005","gigagrams","13088.261","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2006","2006","gigagrams","13189.3303","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2007","2007","gigagrams","13283.1223","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2008","2008","gigagrams","13858.5992","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2009","2009","gigagrams","14685.2814","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2010","2010","gigagrams","14918.2823","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2011","2011","gigagrams","15352.0958","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2012","2012","gigagrams","15969.2315","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2013","2013","gigagrams","15952.7802","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2014","2014","gigagrams","16498.6092","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2015","2015","gigagrams","16117.7992","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2016","2016","gigagrams","16583.3931","Fc","Calculated data"
"EI","Emissions intensities","156","New Zealand","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","16077.6673","Fc","Calculated data"
